XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
353.3441,-358.4856,355.9579,0.01354307,0.004996354,0.003620258,27.40007,0,1.724585
353.4026,-358.3604,355.9428,0.01355882,0.004916781,0.003552804,27.50007,0,0
353.4268,-358.2978,355.9376,0.01366604,0.004948451,0.003724277,27.60007,0,0
353.3859,-358.278,355.9175,0.01355825,0.005004395,0.003937655,27.70007,0,0
353.4591,-358.2136,355.8749,0.01353535,0.004960463,0.004176099,27.80007,0,0
353.7058,-357.9068,355.794,0.01402339,0.004464565,0.004403155,27.90007,0,3.976203
353.8095,-354.609,355.4141,0.01827349,0.00432123,0.00403023,28.00007,0,32.80165
354.0789,-349.1297,354.7815,0.02615662,0.003978908,0.002886174,28.10007,0,54.55853
354.067,-343.5159,354.8049,0.03473279,0.00371274,0.0009722095,28.20007,0,56.16378
354.0945,-339.4343,354.986,0.04057793,0.003587479,-0.001059807,28.30007,0,41.0428
354.0111,-337.1919,354.8474,0.04376302,0.003431184,-0.002393782,28.40007,0,22.34302
354.2647,-337.3994,354.6261,0.04383163,0.003056766,-0.00236814,28.50007,0,4.111684
354.4031,-338.6282,354.6042,0.04179389,0.002934773,-0.001650899,28.60007,0,12.38577
354.1057,-341.9393,354.9712,0.03743247,0.003667298,4.399382E-05,28.70007,0,33.07968
353.9155,-345.7047,355.5262,0.03227847,0.003800024,0.001731874,28.80007,0,37.53395
353.9081,-349.1332,356.114,0.02714151,0.003741615,0.003422794,28.90007,0,34.16692
354.1456,-352.1712,356.5556,0.02227213,0.003638175,0.004767287,29.00007,0,30.3318
354.2456,-354.5083,356.71,0.01844374,0.003825412,0.005590669,29.10007,0,23.28313
354.2444,-355.9182,356.9134,0.0160082,0.003806213,0.006034465,29.20008,0,14.03858
354.2272,-357.4391,357.0045,0.01406201,0.004032074,0.005629412,29.30008,0,15.14362
354.1365,-358.4834,356.8954,0.01294236,0.003944016,0.005479787,29.40008,0,10.63845
