XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-359.8151,357.528,357.0929,-0.04001281,-0.004722106,0.005071511,30.30008,0
-359.9447,357.4809,357.172,-0.04036038,-0.004566747,0.004717764,30.40008,0
-359.9576,357.5067,357.1768,-0.0402665,-0.004529398,0.004839701,30.50008,0
-359.9071,357.5879,357.1368,-0.04008477,-0.004669705,0.004909502,30.60008,0
-359.8696,357.5985,357.0743,-0.03970669,-0.004710339,0.004773759,30.70008,0
-359.8522,357.5966,356.9906,-0.03957175,-0.004657082,0.004807098,30.80008,0
-359.9008,357.5798,357.0521,-0.03958181,-0.004766482,0.004488209,30.90008,0
-359.9386,357.5534,357.1364,-0.03970775,-0.004582371,0.004339153,31.00008,0
-359.9665,357.4797,357.1257,-0.03984328,-0.004437701,0.004233637,31.10008,0
-359.972,357.4514,357.139,-0.03993425,-0.004313008,0.00434801,31.20008,0
-359.9943,357.4191,357.1245,-0.04004127,-0.004350307,0.004448807,31.30008,0
-0.02923584,357.3091,357.0736,-0.04013444,-0.004335396,0.004601027,31.40008,0
359.8907,357.2444,357.13,-0.04023727,-0.004335765,0.004410736,31.50008,0
359.8522,357.1909,357.1916,-0.04050213,-0.004186649,0.004080352,31.60008,0
359.7677,357.119,357.2873,-0.04087172,-0.003937559,0.004081534,31.70008,0
359.7253,357.0913,357.315,-0.04128468,-0.003973593,0.003804892,31.80009,0
359.7034,357.0829,357.3301,-0.041592,-0.004055919,0.003647119,31.90009,0
359.6969,357.0698,357.3597,-0.04149852,-0.003983408,0.00373032,32.00008,0
359.7421,357.11,357.3459,-0.04140078,-0.003996412,0.00388684,32.10008,0
359.7179,357.0999,357.3333,-0.04126688,-0.003879237,0.003831492,32.20008,0
359.6675,357.0515,357.3844,-0.04155318,-0.00383871,0.00386116,32.30008,0
359.6534,357.0366,357.391,-0.04153463,-0.003739031,0.003920746,32.40008,0
