XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-2.648682,4.913754,2.191202,-0.02573014,0.006597667,-0.007194979,29.10007,0
-5.031342,1.165694,2.838556,-0.02880856,0.009588932,-0.005553243,29.20008,0
-5.909515,-1.651672,3.440321,-0.03103153,0.01021979,-0.005082729,29.30008,0
-5.53067,-1.580078,3.161099,-0.03027942,0.01001749,-0.005888014,29.40008,0
-5.217926,-1.059235,2.751321,-0.02940404,0.009338977,-0.007950781,29.50008,0
-4.743164,0.2504947,2.279892,-0.02833659,0.008938517,-0.0113592,29.60008,0
-4.761169,1.560659,2.217006,-0.02764172,0.009430204,-0.0140551,29.70008,0
-5.332184,2.324774,2.407479,-0.02773203,0.01030801,-0.01619563,29.80008,0
-5.694763,1.655122,2.679608,-0.02974465,0.01075927,-0.01834,29.90008,0
-6.066528,0.9462087,2.991228,-0.03156551,0.0111178,-0.01974315,30.00008,0
-6.121368,0.4856869,3.132736,-0.03279104,0.01123143,-0.0210227,30.10008,0
-5.899109,0.4955215,3.042423,-0.03328979,0.01080675,-0.0216292,30.20008,0
-5.403168,1.262309,3.043005,-0.0326812,0.01001988,-0.02202007,30.30008,0
-5.359192,2.022495,3.001282,-0.03181848,0.009812058,-0.0217627,30.40008,0
-5.444122,1.785482,3.053982,-0.03194723,0.009961642,-0.02134966,30.50008,0
-5.197205,1.645855,3.247983,-0.03223185,0.009545101,-0.02109351,30.60008,0
-5.081573,1.710959,3.286944,-0.03220831,0.009403468,-0.02083514,30.70008,0
-5.123596,1.278214,3.360927,-0.03275408,0.009417811,-0.02094523,30.80008,0
-5.230133,-0.7821045,3.684491,-0.03597558,0.009382797,-0.0208265,30.90008,0
-5.828796,-7.038239,4.03018,-0.044369,0.009950945,-0.02059682,31.00008,0
-6.124817,-16.26892,4.617178,-0.05672118,0.01007173,-0.02211064,31.10008,0
-6.703369,-26.64584,5.894732,-0.07135993,0.01023303,-0.02576607,31.20008,0
